"Study_ID","Species_ID","Treatment_ID_T1","Treatment_ID_T2","Trait_ID","First_Author","Title","Year","Journal","Journal_Impact_Factor.2021","Kingdom","Phylum","Class","Order","Family","Scientific_Name","Ecosystem","Plasticity_Mechanism","Developmental_Exposure_Time_Category","Developmental_Exposure_Time","Acclimation_Exposure_Time","Exposure_Units","T1_constant","T1_fluctuation","T2_constant","T2_fluctuation","High","Fluctuation_Magnitude","Fluctuation_Category","Fluctuation_Period","Fluctuation_Unit","Number_Of_Fluctuations","Acclimation_Life.History_Stage","Acclimation_Life.History_Stage_Category","Trait_Category","Measurement","Trait_Unit","per_transform","ln_transform","Sex","Performance_Curve","Complex_Design","Shared_Control_Number","Shared_Animal_Number","n_T1_C","Mean_T1_C","SD_Final_T1_C","n_T1_F","Mean_T1_F","SD_Final_T1_F","n_T2_C","Mean_T2_C","SD_Final_T2_C","n_T2_F","Mean_T2_F","SD_Final_T2_F","obs","phylo","vert_invert","Mean_T1_C_trans","Mean_T1_F_trans","Mean_T2_C_trans","Mean_T2_F_trans","SD_Final_T1_C_trans","SD_Final_T1_F_trans","SD_Final_T2_C_trans","SD_Final_T2_F_trans","PRRD","v_PRRD","lnRR1","lnRR2","combined","meaning","PRRD_cor"
129,1,1,1,3,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Simming speed","10^-3 m/s","No","No",NA,"No","Yes",188,85,12,2.004830918,0.41836976,12,2.632850242,1.004087425,12,2.826086957,2.259196706,12,1.690821256,2.091848801,225,"Daphnia_magna","Invertebrate",2.004830918,2.632850242,2.826086957,1.690821256,0.41836976,1.004087425,2.259196706,2.091848801,-0.196546491870714,0.0122846639915948,0.343333327107738,-0.442852640375119,"opposite","Steeper in F",0.196546491870714
129,1,1,1,4,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","CytP450","pmol/L.ug protein","No","No",NA,"No","Yes",189,86,4,4.95049505,3.429803579,4,5.940594059,5.487685727,4,8.316831683,8.23152859,4,5.148514851,2.743842863,226,"Daphnia_magna","Invertebrate",4.95049505,5.940594059,8.316831683,5.148514851,3.429803579,5.487685727,8.23152859,2.743842863,-0.165473659240375,0.0405773256021855,0.51879379329493,-0.143100843666571,"opposite","Steeper in C",-0.165473659240375
129,1,1,1,5,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","ETS activity","nmolO2/min.ug protein","No","No",NA,"No","Yes",190,86,4,4.253731343,2.068120367,4,3.955223881,1.034060184,4,5.074626866,2.585150459,4,3.805970149,1.034060184,227,"Daphnia_magna","Invertebrate",4.253731343,3.955223881,5.074626866,3.805970149,2.068120367,1.034060184,2.585150459,1.034060184,-0.0537306796173196,0.00996977319846838,0.176456437472929,-0.0384662809963495,"opposite","Steeper in C",-0.0537306796173196
129,1,1,1,6,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","Hgb content","10^-4H576/ug protein","No","No",NA,"No","Yes",191,86,4,1.256157635,0.767904299,4,1.477832512,0.767904299,4,1.477832512,0.511936199,4,2.290640394,0.511936199,228,"Daphnia_magna","Invertebrate",1.256157635,1.477832512,1.477832512,2.290640394,0.767904299,0.767904299,0.511936199,0.511936199,0.0689340003621971,0.0127132873968962,0.16251892965699,0.438254931105779,"Positive","Steeper in F",0.0689340003621971
129,1,1,1,7,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","AchE","10^-4 umol/min.ug protein","No","No",NA,"No","Yes",192,86,4,3.838383838,3.674047168,4,1.363636364,0.524863881,4,3.838383838,0.174954627,4,2.474747475,0.699818508,229,"Daphnia_magna","Invertebrate",3.838383838,1.363636364,3.838383838,2.474747475,3.674047168,0.524863881,0.174954627,0.699818508,0.148995857985418,0.0179124590219612,0,0.595983431941672,"opposite","Steeper in F",0.148995857985418
129,1,1,2,1,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Heart rate","bpm","No","No",NA,"No","Yes",186,87,12,132.6923077,26.6469355,12,244.2307692,93.26427425,12,196.1538462,13.32346775,12,246.1538462,19.98520163,230,"Daphnia_magna","Invertebrate",132.6923077,244.2307692,196.1538462,246.1538462,26.6469355,93.26427425,13.32346775,19.98520163,-0.0957557827724562,0.00102790292158532,0.390866308864335,0.0078431777745101,"Positive","Steeper in C",0.0957557827724562
129,1,1,2,2,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Limb activity","bpm","No","No",NA,"No","Yes",187,87,12,206.2111801,103.2775637,12,218.6335404,60.24524548,12,248.447205,51.63878184,12,285.7142857,17.21292728,231,"Daphnia_magna","Invertebrate",206.2111801,218.6335404,248.447205,285.7142857,103.2775637,60.24524548,51.63878184,17.21292728,0.0203164338190203,0.00194580159242027,0.186329578433963,0.267595313710044,"Positive","Steeper in F",0.0203164338190203
129,1,1,2,3,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Simming speed","10^-3 m/s","No","No",NA,"No","Yes",188,88,12,2.004830918,0.41836976,12,3.816425121,0.669391616,12,2.826086957,2.259196706,12,2.971014493,1.422457185,232,"Daphnia_magna","Invertebrate",2.004830918,3.816425121,2.826086957,2.971014493,0.41836976,0.669391616,2.259196706,1.422457185,-0.148436001184714,0.00490934309069456,0.343333327107738,-0.250410677631116,"opposite","Steeper in C",-0.148436001184714
129,1,1,2,4,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","CytP450","pmol/L.ug protein","No","No",NA,"No","Yes",189,88,4,4.95049505,3.429803579,4,5.148514851,4.115764295,4,8.316831683,8.23152859,4,5.742574257,1.371921432,233,"Daphnia_magna","Invertebrate",4.95049505,5.148514851,8.316831683,5.742574257,3.429803579,4.115764295,8.23152859,1.371921432,-0.102398625327461,0.0336831250284897,0.51879379329493,0.109199291985085,"Positive","Steeper in C",0.102398625327461
129,1,1,2,5,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","ETS activity","nmolO2/min.ug protein","No","No",NA,"No","Yes",190,89,4,4.253731343,2.068120367,4,2.985074627,1.034060184,4,5.074626866,2.585150459,4,4.029850746,0.775545138,234,"Daphnia_magna","Invertebrate",4.253731343,2.985074627,5.074626866,4.029850746,2.068120367,1.034060184,2.585150459,0.775545138,0.0309120387164356,0.010202078636811,0.176456437472929,0.300104592338671,"Positive","Steeper in F",0.0309120387164356
129,1,1,2,6,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","Hgb content","10^-4H576/ug protein","No","No",NA,"No","Yes",191,89,4,1.256157635,0.767904299,4,4.876847291,2.303712897,4,1.477832512,0.511936199,4,2.216748768,1.279840498,235,"Daphnia_magna","Invertebrate",1.256157635,4.876847291,1.477832512,2.216748768,0.767904299,2.303712897,0.511936199,1.279840498,-0.237744072577083,0.0164090039323186,0.16251892965699,-0.788457360651341,"opposite","Steeper in F",0.237744072577083
129,1,1,2,7,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","AchE","10^-4 umol/min.ug protein","No","No",NA,"No","Yes",192,89,4,3.838383838,3.674047168,4,6.212121212,5.423593438,4,3.838383838,0.174954627,4,2.373737374,0.699818508,236,"Daphnia_magna","Invertebrate",3.838383838,6.212121212,3.838383838,2.373737374,3.674047168,5.423593438,0.174954627,0.699818508,-0.240509188383052,0.0276163187750633,0,-0.962036753532208,"Negative","Steeper in F",0.240509188383052
129,2,1,1,1,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Heart rate","bpm","No","No",NA,"No","Yes",193,90,12,103.8461538,46.63213713,12,201.9230769,53.293871,12,209.6153846,59.95560488,12,198.0769231,13.32346775,237,"Daphnia_magna","Invertebrate",103.8461538,201.9230769,209.6153846,198.0769231,46.63213713,53.293871,59.95560488,13.32346775,-0.180398799433254,0.00186271724179412,0.702363836035919,-0.0192313616970972,"opposite","Steeper in C",-0.180398799433254
129,2,1,1,2,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Limb activity","bpm","No","No",NA,"No","Yes",194,90,12,176.3975155,77.45817276,12,273.2919255,51.63878184,12,245.9627329,51.63878184,12,223.6024845,25.81939092,238,"Daphnia_magna","Invertebrate",176.3975155,273.2919255,245.9627329,223.6024845,77.45817276,51.63878184,51.63878184,25.81939092,-0.133277667158898,0.00148922829609246,0.332439973173442,-0.200670695462151,"opposite","Steeper in C",-0.133277667158898
129,2,1,1,3,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Simming speed","10^-3 m/s","No","No",NA,"No","Yes",195,91,12,4.22705314,0.669391616,12,2.657004831,1.004087425,12,2.028985507,1.589805089,12,2.29468599,1.087761377,239,"Daphnia_magna","Invertebrate",4.22705314,2.657004831,2.028985507,2.29468599,0.669391616,1.004087425,1.589805089,1.087761377,0.146841425202155,0.0052424072302104,-0.733969175178772,-0.146603474370153,"Negative","Steeper in C",-0.146841425202155
129,2,1,1,4,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","CytP450","pmol/L.ug protein","No","No",NA,"No","Yes",196,92,4,9.900990099,5.487685727,4,8.514851485,3.429803579,4,10.4950495,4.801725011,4,9.108910891,3.429803579,240,"Daphnia_magna","Invertebrate",9.900990099,8.514851485,10.4950495,9.108910891,5.487685727,3.429803579,4.801725011,3.429803579,0.00229309328747851,0.0128211557069548,0.0582689076532777,0.067441280803192,"Positive","Steeper in F",0.00229309328747851
129,2,1,1,5,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","ETS activity","nmolO2/min.ug protein","No","No",NA,"No","Yes",197,92,4,6.343283582,1.809605321,4,6.268656716,3.619210643,4,5.074626866,3.619210643,4,6.194029851,2.326635413,241,"Daphnia_magna","Invertebrate",6.343283582,6.268656716,5.074626866,6.194029851,1.809605321,3.619210643,3.619210643,2.326635413,0.0527918400740753,0.0166322255305291,-0.223143551235386,-0.0119761909390852,"Negative","Steeper in C",-0.0527918400740753
129,2,1,1,6,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","Hgb content","10^-4H576/ug protein","No","No",NA,"No","Yes",198,92,4,3.325123153,2.559680996,4,2.660098522,0.767904299,4,5.837438424,1.279840498,4,3.768472906,2.047744797,242,"Daphnia_magna","Invertebrate",3.325123153,2.660098522,5.837438424,3.768472906,2.559680996,0.767904299,1.279840498,2.047744797,-0.0536196671115162,0.015926034295933,0.562785362670054,0.348306694223989,"Positive","Steeper in C",0.0536196671115162
129,2,1,1,7,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",5,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","AchE","10^-4 umol/min.ug protein","No","No",NA,"No","Yes",199,92,4,3.686868687,0.349909254,4,3.585858586,1.049727762,4,3.888888889,3.499092541,4,2.474747475,1.224682389,243,"Daphnia_magna","Invertebrate",3.686868687,3.585858586,3.888888889,2.474747475,0.349909254,1.049727762,3.499092541,1.224682389,-0.106051389891583,0.0179559779730739,0.0533459806982478,-0.370859578868085,"opposite","Steeper in F",0.106051389891583
129,2,1,2,1,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Heart rate","bpm","No","No",NA,"No","Yes",193,93,12,103.8461538,46.63213713,12,265.3846154,59.95560488,12,209.6153846,59.95560488,12,250,33.30866938,244,"Daphnia_magna","Invertebrate",103.8461538,265.3846154,209.6153846,250,46.63213713,59.95560488,59.95560488,33.30866938,-0.190520767698878,0.00183462793198442,0.702363836035919,-0.0597192347595931,"opposite","Steeper in C",-0.190520767698878
129,2,1,2,2,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Limb activity","bpm","No","No",NA,"No","Yes",194,93,12,176.3975155,77.45817276,12,305.5900621,25.81939092,12,245.9627329,51.63878184,12,171.4285714,43.0323182,245,"Daphnia_magna","Invertebrate",176.3975155,305.5900621,245.9627329,171.4285714,77.45817276,25.81939092,51.63878184,43.0323182,-0.227629456019162,0.00159920104404744,0.332439973173442,-0.578077850903207,"opposite","Steeper in F",0.227629456019162
129,2,1,2,3,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Physiological","Simming speed","10^-3 m/s","No","No",NA,"No","Yes",195,94,12,4.22705314,0.669391616,12,3.188405797,0.251021856,12,2.028985507,1.589805089,12,2.246376812,2.091848801,246,"Daphnia_magna","Invertebrate",4.22705314,3.188405797,2.028985507,2.246376812,0.669391616,0.251021856,1.589805089,2.091848801,0.0959416864895301,0.00787694660258132,-0.733969175178772,-0.350202429220652,"Negative","Steeper in C",-0.0959416864895301
129,2,1,2,4,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","CytP450","pmol/L.ug protein","No","No",NA,"No","Yes",196,95,4,9.900990099,5.487685727,4,7.326732673,2.057882148,4,10.4950495,4.801725011,4,10.89108911,4.115764295,247,"Daphnia_magna","Invertebrate",9.900990099,7.326732673,10.4950495,10.89108911,5.487685727,2.057882148,4.801725011,4.115764295,0.0845365912678637,0.0115347934491726,0.0582689076532777,0.396415272724733,"Positive","Steeper in F",0.0845365912678637
129,2,1,2,5,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","ETS activity","nmolO2/min.ug protein","No","No",NA,"No","Yes",197,95,4,6.343283582,1.809605321,4,2.76119403,3.102180551,4,5.074626866,3.619210643,4,5.820895522,1.551090275,248,"Daphnia_magna","Invertebrate",6.343283582,2.76119403,5.074626866,5.820895522,1.809605321,3.102180551,3.619210643,1.551090275,0.242233616290008,0.0300511832398714,-0.223143551235386,0.745790913924647,"opposite","Steeper in F",0.242233616290008
129,2,1,2,6,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","Hgb content","10^-4H576/ug protein","No","No",NA,"No","Yes",198,95,4,3.325123153,2.559680996,4,4.507389163,2.559680996,4,5.837438424,1.279840498,4,2.586206897,0.767904299,249,"Daphnia_magna","Invertebrate",3.325123153,4.507389163,5.837438424,2.586206897,2.559680996,2.559680996,1.279840498,0.767904299,-0.279577791319471,0.0164268598487831,0.562785362670054,-0.555525802607832,"opposite","Steeper in C",-0.279577791319471
129,2,1,2,7,"W. Xu","Local thermal adaptation mediates the sensitivity of Daphnia magna to nanoplastics under global warming scenarios",2024,"Journal of Hazardous Materials",NA,"Metazoa","Arthropoda","Branchiopoda","Anomopoda","Daphniidae","Daphnia_magna","Aquatic","Acclimation",NA,NA,2,"Days",20,20,24,24,"T2",10,"Sinusoidal",1,"Day",NA,NA,NA,"Biochemical","AchE","10^-4 umol/min.ug protein","No","No",NA,"No","Yes",199,95,4,3.686868687,0.349909254,4,2.02020202,2.099455524,4,3.888888889,3.499092541,4,4.191919192,5.773502692,250,"Daphnia_magna","Invertebrate",3.686868687,2.02020202,3.888888889,4.191919192,0.349909254,2.099455524,3.499092541,5.773502692,0.169153793275923,0.0593050702346556,0.0533459806982478,0.729961153801939,"Positive","Steeper in F",0.169153793275923
